# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 12.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
1.0500,1.8100,10.6751,10.7545,1.5261,64.2464,2.5011,52.7932,16.7748,11.4533,4.5000
1.0500,1.8200,10.6824,10.7508,1.5176,64.0760,2.4972,52.9357,16.2156,11.1404,4.5000
1.0500,1.8300,10.6896,10.7472,1.5091,63.8904,2.4934,53.0771,15.6429,10.8133,4.5000
1.0500,1.8400,10.6967,10.7436,1.5007,63.6883,2.4897,53.2174,15.0550,10.4709,4.5000
1.0500,1.8500,10.7038,10.7400,1.4924,63.4681,2.4860,53.3566,14.4500,10.1115,4.5000
1.0500,1.8600,10.7107,10.7365,1.4842,63.2279,2.4824,53.4946,13.8255,9.7332,4.5000
1.0500,1.8700,10.7176,10.7331,1.4760,62.9655,2.4788,53.6316,13.1786,9.3338,4.5000
1.0500,1.8800,10.7245,10.7296,1.4679,62.6781,2.4753,53.7676,12.5058,8.9105,4.5000
1.0500,1.8900,10.7312,10.7263,1.4599,62.3620,2.4718,53.9024,11.8026,8.4596,4.5000
1.0500,1.9000,10.7379,10.7229,1.4519,62.0127,2.4684,54.0363,11.0629,7.9764,4.5000
1.0500,1.9100,10.7445,10.7196,1.4441,61.6239,2.4650,54.1690,10.2788,7.4548,4.5000
1.0500,1.9200,10.7510,10.7163,1.4363,61.1868,2.4617,54.3008,9.4392,6.8860,4.5000
1.0500,1.9300,10.7575,10.7131,1.4285,60.6887,2.4584,54.4315,8.5275,6.2572,4.5000
1.0500,1.9400,10.7639,10.7099,1.4209,60.1092,2.4552,54.5612,7.5173,5.5479,4.5000
1.0500,1.9500,10.7702,10.7067,1.4133,59.4121,2.4520,54.6900,6.3617,4.7222,4.5000
1.0500,1.9600,10.7765,10.7036,1.4057,58.5205,2.4489,54.8177,4.9599,3.7028,4.5000
1.0500,1.9700,10.7827,10.7005,1.3983,57.1838,2.4458,54.9445,2.9826,2.2393,4.5000
1.0600,1.0000,9.6020,11.3414,2.6987,54.4068,3.2016,36.1416,52.9339,18.2651,4.5000
1.0600,1.0100,9.6257,11.3274,2.6736,54.7508,3.1839,36.4278,52.4592,18.3229,4.5000
1.0600,1.0200,9.6490,11.3137,2.6489,55.0893,3.1666,36.7115,51.9868,18.3778,4.5000
1.0600,1.0300,9.6718,11.3003,2.6247,55.4223,3.1497,36.9927,51.5166,18.4296,4.5000
1.0600,1.0400,9.6942,11.2872,2.6009,55.7498,3.1332,37.2714,51.0485,18.4784,4.5000
1.0600,1.0500,9.7162,11.2744,2.5775,56.0718,3.1170,37.5475,50.5825,18.5243,4.5000
1.0600,1.0600,9.7377,11.2618,2.5546,56.3884,3.1013,37.8212,50.1186,18.5671,4.5000
1.0600,1.0700,9.7589,11.2496,2.5320,56.6995,3.0859,38.0925,49.6567,18.6070,4.5000
1.0600,1.0800,9.7796,11.2376,2.5099,57.0053,3.0709,38.3614,49.1968,18.6439,4.5000
1.0600,1.0900,9.8000,11.2259,2.4881,57.3056,3.0562,38.6278,48.7388,18.6778,4.5000
1.0600,1.1000,9.8200,11.2144,2.4667,57.6006,3.0418,38.8919,48.2827,18.7086,4.5000
1.0600,1.1100,9.8396,11.2032,2.4457,57.8902,3.0277,39.1537,47.8285,18.7365,4.5000
1.0600,1.1200,9.8589,11.1922,2.4251,58.1744,3.0140,39.4131,47.3761,18.7614,4.5000
1.0600,1.1300,9.8779,11.1814,2.4047,58.4534,3.0006,39.6702,46.9255,18.7832,4.5000
1.0600,1.1400,9.8965,11.1708,2.3847,58.7270,2.9874,39.9249,46.4766,18.8021,4.5000
1.0600,1.1500,9.9148,11.1605,2.3651,58.9953,2.9746,40.1775,46.0293,18.8179,4.5000
1.0600,1.1600,9.9327,11.1504,2.3457,59.2584,2.9620,40.4278,45.5838,18.8306,4.5000
1.0600,1.1700,9.9504,11.1404,2.3267,59.5162,2.9497,40.6758,45.1398,18.8404,4.5000
1.0600,1.1800,9.9678,11.1307,2.3079,59.7687,2.9377,40.9217,44.6973,18.8471,4.5000
1.0600,1.1900,9.9849,11.1211,2.2895,60.0160,2.9259,41.1653,44.2563,18.8507,4.5000
1.0600,1.2000,10.0016,11.1118,2.2713,60.2581,2.9143,41.4068,43.8168,18.8513,4.5000
1.0600,1.2100,10.0182,11.1026,2.2535,60.4950,2.9030,41.6462,43.3788,18.8488,4.5000
1.0600,1.2200,10.0344,11.0936,2.2358,60.7267,2.8920,41.8834,42.9420,18.8432,4.5000
1.0600,1.2300,10.0504,11.0847,2.2185,60.9531,2.8811,42.1186,42.5066,18.8346,4.5000
1.0600,1.2400,10.0661,11.0760,2.2014,61.1744,2.8705,42.3516,42.0724,18.8228,4.5000
1.0600,1.2500,10.0816,11.0675,2.1846,61.3906,2.8601,42.5826,41.6395,18.8080,4.5000
1.0600,1.2600,10.0968,11.0591,2.1680,61.6015,2.8499,42.8115,41.2076,18.7900,4.5000
1.0600,1.2700,10.1118,11.0509,2.1517,61.8073,2.8400,43.0385,40.7769,18.7688,4.5000
1.0600,1.2800,10.1265,11.0428,2.1356,62.0079,2.8302,43.2634,40.3473,18.7445,4.5000
1.0600,1.2900,10.1411,11.0349,2.1197,62.2034,2.8206,43.4864,39.9186,18.7171,4.5000
1.0600,1.3000,10.1554,11.0271,2.1041,62.3937,2.8112,43.7073,39.4909,18.6864,4.5000
1.0600,1.3100,10.1694,11.0194,2.0886,62.5789,2.8020,43.9264,39.0641,18.6525,4.5000
1.0600,1.3200,10.1833,11.0119,2.0734,62.7589,2.7929,44.1435,38.6381,18.6154,4.5000
1.0600,1.3300,10.1970,11.0045,2.0584,62.9338,2.7840,44.3587,38.2129,18.5750,4.5000
1.0600,1.3400,10.2104,10.9972,2.0436,63.1035,2.7753,44.5721,37.7883,18.5314,4.5000
1.0600,1.3500,10.2237,10.9901,2.0290,63.2680,2.7668,44.7835,37.3645,18.4845,4.5000
1.0600,1.3600,10.2367,10.9830,2.0146,63.4274,2.7585,44.9932,36.9412,18.4342,4.5000
1.0600,1.3700,10.2496,10.9761,2.0004,63.5816,2.7502,45.2010,36.5184,18.3806,4.5000
1.0600,1.3800,10.2623,10.9693,1.9864,63.7305,2.7422,45.4069,36.0961,18.3236,4.5000
1.0600,1.3900,10.2748,10.9626,1.9726,63.8743,2.7343,45.6111,35.6742,18.2632,4.5000
1.0600,1.4000,10.2871,10.9560,1.9589,64.0129,2.7265,45.8136,35.2526,18.1993,4.5000
1.0600,1.4100,10.2993,10.9495,1.9454,64.1462,2.7189,46.0143,34.8312,18.1320,4.5000
1.0600,1.4200,10.3112,10.9432,1.9321,64.2743,2.7114,46.2132,34.4100,18.0611,4.5000
1.0600,1.4300,10.3231,10.9369,1.9190,64.3971,2.7041,46.4104,33.9889,17.9867,4.5000
1.0600,1.4400,10.3347,10.9307,1.9060,64.5146,2.6969,46.6059,33.5679,17.9086,4.5000
1.0600,1.4500,10.3462,10.9246,1.8932,64.6267,2.6898,46.7998,33.1467,17.8270,4.5000
1.0600,1.4600,10.3575,10.9186,1.8806,64.7335,2.6829,46.9920,32.7254,17.7416,4.5000
1.0600,1.4700,10.3687,10.9127,1.8681,64.8350,2.6760,47.1825,32.3039,17.6525,4.5000
1.0600,1.4800,10.3797,10.9069,1.8557,64.9309,2.6693,47.3714,31.8821,17.5595,4.5000
1.0600,1.4900,10.3906,10.9012,1.8435,65.0214,2.6627,47.5587,31.4598,17.4627,4.5000
1.0600,1.5000,10.4013,10.8955,1.8315,65.1064,2.6563,47.7444,31.0370,17.3620,4.5000
1.0600,1.5100,10.4119,10.8900,1.8196,65.1858,2.6499,47.9285,30.6136,17.2573,4.5000
1.0600,1.5200,10.4224,10.8845,1.8078,65.2596,2.6437,48.1110,30.1895,17.1486,4.5000
1.0600,1.5300,10.4327,10.8791,1.7962,65.3277,2.6375,48.2920,29.7646,17.0357,4.5000
1.0600,1.5400,10.4428,10.8738,1.7847,65.3901,2.6315,48.4715,29.3387,16.9186,4.5000
1.0600,1.5500,10.4529,10.8685,1.7733,65.4467,2.6256,48.6494,28.9117,16.7973,4.5000
1.0600,1.5600,10.4628,10.8634,1.7621,65.4974,2.6197,48.8259,28.4836,16.6715,4.5000
1.0600,1.5700,10.4726,10.8583,1.7510,65.5422,2.6140,49.0009,28.0541,16.5413,4.5000
1.0600,1.5800,10.4823,10.8533,1.7400,65.5809,2.6084,49.1744,27.6231,16.4065,4.5000
1.0600,1.5900,10.4918,10.8483,1.7292,65.6135,2.6028,49.3464,27.1905,16.2670,4.5000
1.0600,1.6000,10.5012,10.8434,1.7184,65.6398,2.5974,49.5170,26.7561,16.1228,4.5000
1.0600,1.6100,10.5105,10.8386,1.7078,65.6598,2.5920,49.6862,26.3198,15.9736,4.5000
1.0600,1.6200,10.5197,10.8339,1.6973,65.6733,2.5867,49.8540,25.8814,15.8193,4.5000
1.0600,1.6300,10.5288,10.8292,1.6869,65.6802,2.5815,50.0204,25.4407,15.6598,4.5000
1.0600,1.6400,10.5378,10.8245,1.6767,65.6804,2.5764,50.1854,24.9974,15.4950,4.5000
1.0600,1.6500,10.5467,10.8200,1.6665,65.6737,2.5714,50.3491,24.5514,15.3247,4.5000
1.0600,1.6600,10.5554,10.8155,1.6565,65.6600,2.5665,50.5113,24.1025,15.1486,4.5000
1.0600,1.6700,10.5641,10.8110,1.6465,65.6390,2.5616,50.6723,23.6503,14.9667,4.5000
1.0600,1.6800,10.5726,10.8067,1.6367,65.6106,2.5568,50.8320,23.1947,14.7786,4.5000
1.0600,1.6900,10.5811,10.8023,1.6269,65.5745,2.5521,50.9903,22.7353,14.5842,4.5000
1.0600,1.7000,10.5894,10.7981,1.6173,65.5305,2.5475,51.1473,22.2719,14.3832,4.5000
1.0600,1.7100,10.5976,10.7938,1.6077,65.4784,2.5430,51.3031,21.8040,14.1753,4.5000
1.0600,1.7200,10.6058,10.7897,1.5983,65.4179,2.5385,51.4576,21.3314,13.9603,4.5000
1.0600,1.7300,10.6139,10.7856,1.5889,65.3486,2.5340,51.6108,20.8535,13.7378,4.5000
1.0600,1.7400,10.6218,10.7815,1.5797,65.2702,2.5297,51.7628,20.3701,13.5074,4.5000
1.0600,1.7500,10.6297,10.7775,1.5705,65.1823,2.5254,51.9136,19.8804,13.2687,4.5000
1.0600,1.7600,10.6375,10.7735,1.5614,65.0845,2.5212,52.0632,19.3842,13.0214,4.5000
1.0600,1.7700,10.6452,10.7696,1.5524,64.9763,2.5170,52.2115,18.8806,12.7648,4.5000
1.0600,1.7800,10.6528,10.7658,1.5435,64.8571,2.5130,52.3587,18.3690,12.4984,4.5000
1.0600,1.7900,10.6603,10.7620,1.5347,64.7263,2.5089,52.5047,17.8487,12.2217,4.5000
1.0600,1.8000,10.6678,10.7582,1.5260,64.5833,2.5050,52.6495,17.3188,11.9338,4.5000
1.0600,1.8100,10.6751,10.7545,1.5174,64.4271,2.5011,52.7932,16.7782,11.6340,4.5000
1.0600,1.8200,10.6824,10.7508,1.5088,64.2569,2.4972,52.9357,16.2259,11.3213,4.5000
1.0600,1.8300,10.6896,10.7472,1.5003,64.0717,2.4934,53.0771,15.6605,10.9946,4.5000
1.0600,1.8400,10.6967,10.7436,1.4919,63.8700,2.4897,53.2174,15.0804,10.6526,4.5000
1.0600,1.8500,10.7038,10.7400,1.4836,63.6505,2.4860,53.3566,14.4837,10.2939,4.5000
1.0600,1.8600,10.7107,10.7365,1.4753,63.4113,2.4824,53.4946,13.8683,9.9166,4.5000
1.0600,1.8700,10.7176,10.7331,1.4671,63.1502,2.4788,53.6316,13.2313,9.5185,4.5000
1.0600,1.8800,10.7245,10.7296,1.4590,62.8645,2.4753,53.7676,12.5696,9.0970,4.5000
1.0600,1.8900,10.7312,10.7263,1.4510,62.5509,2.4718,53.9024,11.8786,8.6484,4.5000
1.0600,1.9000,10.7379,10.7229,1.4430,62.2048,2.4684,54.0363,11.1531,8.1686,4.5000
1.0600,1.9100,10.7445,10.7196,1.4352,61.8205,2.4650,54.1690,10.3855,7.6514,4.5000
1.0600,1.9200,10.7510,10.7163,1.4273,61.3897,2.4617,54.3008,9.5656,7.0889,4.5000
1.0600,1.9300,10.7575,10.7131,1.4196,60.9006,2.4584,54.4315,8.6784,6.4691,4.5000
1.0600,1.9400,10.7639,10.7099,1.4119,60.3350,2.4552,54.5612,7.7007,5.7738,4.5000
1.0600,1.9500,10.7702,10.7067,1.4043,59.6611,2.4520,54.6900,6.5921,4.9712,4.5000
1.0600,1.9600,10.7765,10.7036,1.3967,58.8150,2.4489,54.8177,5.2703,3.9973,4.5000
1.0600,1.9700,10.7827,10.7005,1.3892,57.6154,2.4458,54.9445,3.5014,2.6709,4.5000
1.0700,1.0000,9.6020,11.3414,2.6908,54.5738,3.2016,36.1416,52.6662,18.4322,4.5000
1.0700,1.0100,9.6257,11.3274,2.6656,54.9185,3.1839,36.4278,52.1943,18.4907,4.5000
1.0700,1.0200,9.6490,11.3137,2.6409,55.2577,3.1666,36.7115,51.7246,18.5462,4.5000
1.0700,1.0300,9.6718,11.3003,2.6167,55.5914,3.1497,36.9927,51.2572,18.5987,4.5000
1.0700,1.0400,9.6942,11.2872,2.5929,55.9195,3.1332,37.2714,50.7918,18.6482,4.5000
1.0700,1.0500,9.7162,11.2744,2.5695,56.2422,3.1170,37.5475,50.3286,18.6947,4.5000
1.0700,1.0600,9.7377,11.2618,2.5466,56.5594,3.1013,37.8212,49.8674,18.7382,4.5000
1.0700,1.0700,9.7589,11.2496,2.5240,56.8712,3.0859,38.0925,49.4082,18.7787,4.5000
1.0700,1.0800,9.7796,11.2376,2.5019,57.1775,3.0709,38.3614,48.9510,18.8161,4.5000
1.0700,1.0900,9.8000,11.2259,2.4801,57.4785,3.0562,38.6278,48.4958,18.8506,4.5000
1.0700,1.1000,9.8200,11.2144,2.4587,57.7740,3.0418,38.8919,48.0424,18.8821,4.5000
1.0700,1.1100,9.8396,11.2032,2.4377,58.0642,3.0277,39.1537,47.5909,18.9105,4.5000
1.0700,1.1200,9.8589,11.1922,2.4170,58.3490,3.0140,39.4131,47.1412,18.9359,4.5000
1.0700,1.1300,9.8779,11.1814,2.3967,58.6284,3.0006,39.6702,46.6933,18.9583,4.5000
1.0700,1.1400,9.8965,11.1708,2.3767,58.9026,2.9874,39.9249,46.2471,18.9776,4.5000
1.0700,1.1500,9.9148,11.1605,2.3570,59.1714,2.9746,40.1775,45.8026,18.9940,4.5000
1.0700,1.1600,9.9327,11.1504,2.3376,59.4350,2.9620,40.4278,45.3597,19.0072,4.5000
1.0700,1.1700,9.9504,11.1404,2.3186,59.6933,2.9497,40.6758,44.9184,19.0174,4.5000
1.0700,1.1800,9.9678,11.1307,2.2998,59.9463,2.9377,40.9217,44.4786,19.0246,4.5000
1.0700,1.1900,9.9849,11.1211,2.2814,60.1940,2.9259,41.1653,44.0404,19.0287,4.5000
1.0700,1.2000,10.0016,11.1118,2.2632,60.4366,2.9143,41.4068,43.6036,19.0297,4.5000
1.0700,1.2100,10.0182,11.1026,2.2453,60.6739,2.9030,41.6462,43.1682,19.0277,4.5000
1.0700,1.2200,10.0344,11.0936,2.2277,60.9059,2.8920,41.8834,42.7341,19.0225,4.5000
1.0700,1.2300,10.0504,11.0847,2.2104,61.1328,2.8811,42.1186,42.3014,19.0143,4.5000
1.0700,1.2400,10.0661,11.0760,2.1933,61.3545,2.8705,42.3516,41.8699,19.0029,4.5000
1.0700,1.2500,10.0816,11.0675,2.1764,61.5710,2.8601,42.5826,41.4397,18.9884,4.5000
1.0700,1.2600,10.0968,11.0591,2.1598,61.7823,2.8499,42.8115,41.0106,18.9707,4.5000
1.0700,1.2700,10.1118,11.0509,2.1435,61.9884,2.8400,43.0385,40.5826,18.9499,4.5000
1.0700,1.2800,10.1265,11.0428,2.1274,62.1894,2.8302,43.2634,40.1557,18.9260,4.5000
1.0700,1.2900,10.1411,11.0349,2.1115,62.3852,2.8206,43.4864,39.7297,18.8988,4.5000
1.0700,1.3000,10.1554,11.0271,2.0958,62.5758,2.8112,43.7073,39.3048,18.8684,4.5000
1.0700,1.3100,10.1694,11.0194,2.0804,62.7612,2.8020,43.9264,38.8807,18.8348,4.5000
1.0700,1.3200,10.1833,11.0119,2.0652,62.9415,2.7929,44.1435,38.4574,18.7980,4.5000
1.0700,1.3300,10.1970,11.0045,2.0502,63.1166,2.7840,44.3587,38.0350,18.7579,4.5000
1.0700,1.3400,10.2104,10.9972,2.0354,63.2865,2.7753,44.5721,37.6132,18.7145,4.5000
1.0700,1.3500,10.2237,10.9901,2.0208,63.4513,2.7668,44.7835,37.1921,18.6678,4.5000
1.0700,1.3600,10.2367,10.9830,2.0063,63.6109,2.7585,44.9932,36.7716,18.6177,4.5000
1.0700,1.3700,10.2496,10.9761,1.9921,63.7652,2.7502,45.2010,36.3516,18.5643,4.5000
1.0700,1.3800,10.2623,10.9693,1.9781,63.9144,2.7422,45.4069,35.9321,18.5075,4.5000
1.0700,1.3900,10.2748,10.9626,1.9643,64.0583,2.7343,45.6111,35.5130,18.4472,4.5000
1.0700,1.4000,10.2871,10.9560,1.9506,64.1971,2.7265,45.8136,35.0942,18.3835,4.5000
1.0700,1.4100,10.2993,10.9495,1.9371,64.3305,2.7189,46.0143,34.6757,18.3163,4.5000
1.0700,1.4200,10.3112,10.9432,1.9238,64.4587,2.7114,46.2132,34.2574,18.2455,4.5000
1.0700,1.4300,10.3231,10.9369,1.9106,64.5816,2.7041,46.4104,33.8392,18.1712,4.5000
1.0700,1.4400,10.3347,10.9307,1.8977,64.6992,2.6969,46.6059,33.4210,18.0932,4.5000
1.0700,1.4500,10.3462,10.9246,1.8848,64.8114,2.6898,46.7998,33.0028,18.0116,4.5000
1.0700,1.4600,10.3575,10.9186,1.8722,64.9182,2.6829,46.9920,32.5844,17.9263,4.5000
1.0700,1.4700,10.3687,10.9127,1.8597,65.0196,2.6760,47.1825,32.1659,17.8372,4.5000
1.0700,1.4800,10.3797,10.9069,1.8473,65.1156,2.6693,47.3714,31.7470,17.7442,4.5000
1.0700,1.4900,10.3906,10.9012,1.8351,65.2061,2.6627,47.5587,31.3278,17.6475,4.5000
1.0700,1.5000,10.4013,10.8955,1.8230,65.2911,2.6563,47.7444,30.9080,17.5467,4.5000
1.0700,1.5100,10.4119,10.8900,1.8111,65.3705,2.6499,47.9285,30.4877,17.4420,4.5000
1.0700,1.5200,10.4224,10.8845,1.7994,65.4442,2.6437,48.1110,30.0667,17.3332,4.5000
1.0700,1.5300,10.4327,10.8791,1.7877,65.5123,2.6375,48.2920,29.6448,17.2202,4.5000
1.0700,1.5400,10.4428,10.8738,1.7762,65.5746,2.6315,48.4715,29.2221,17.1031,4.5000
1.0700,1.5500,10.4529,10.8685,1.7648,65.6310,2.6256,48.6494,28.7983,16.9816,4.5000
1.0700,1.5600,10.4628,10.8634,1.7536,65.6816,2.6197,48.8259,28.3734,16.8557,4.5000
1.0700,1.5700,10.4726,10.8583,1.7425,65.7262,2.6140,49.0009,27.9472,16.7254,4.5000
1.0700,1.5800,10.4823,10.8533,1.7315,65.7648,2.6084,49.1744,27.5195,16.5904,4.5000
1.0700,1.5900,10.4918,10.8483,1.7206,65.7972,2.6028,49.3464,27.0903,16.4508,4.5000
1.0700,1.6000,10.5012,10.8434,1.7099,65.8233,2.5974,49.5170,26.6593,16.3063,4.5000
1.0700,1.6100,10.5105,10.8386,1.6993,65.8431,2.5920,49.6862,26.2264,16.1569,4.5000
1.0700,1.6200,10.5197,10.8339,1.6888,65.8564,2.5867,49.8540,25.7915,16.0024,4.5000
1.0700,1.6300,10.5288,10.8292,1.6784,65.8631,2.5815,50.0204,25.3543,15.8427,4.5000
1.0700,1.6400,10.5378,10.8245,1.6681,65.8631,2.5764,50.1854,24.9147,15.6777,4.5000
1.0700,1.6500,10.5467,10.8200,1.6579,65.8561,2.5714,50.3491,24.4724,15.5071,4.5000
1.0700,1.6600,10.5554,10.8155,1.6478,65.8421,2.5665,50.5113,24.0272,15.3308,4.5000
1.0700,1.6700,10.5641,10.8110,1.6379,65.8208,2.5616,50.6723,23.5789,15.1485,4.5000
1.0700,1.6800,10.5726,10.8067,1.6280,65.7921,2.5568,50.8320,23.1273,14.9602,4.5000
1.0700,1.6900,10.5811,10.8023,1.6183,65.7558,2.5521,50.9903,22.6719,14.7655,4.5000
1.0700,1.7000,10.5894,10.7981,1.6086,65.7115,2.5475,51.1473,22.2126,14.5642,4.5000
1.0700,1.7100,10.5976,10.7938,1.5990,65.6591,2.5430,51.3031,21.7489,14.3560,4.5000
1.0700,1.7200,10.6058,10.7897,1.5896,65.5982,2.5385,51.4576,21.2806,14.1407,4.5000
1.0700,1.7300,10.6139,10.7856,1.5802,65.5286,2.5340,51.6108,20.8072,13.9178,4.5000
1.0700,1.7400,10.6218,10.7815,1.5710,65.4499,2.5297,51.7628,20.3284,13.6871,4.5000
1.0700,1.7500,10.6297,10.7775,1.5618,65.3618,2.5254,51.9136,19.8435,13.4482,4.5000
1.0700,1.7600,10.6375,10.7735,1.5527,65.2637,2.5212,52.0632,19.3522,13.2005,4.5000
1.0700,1.7700,10.6452,10.7696,1.5437,65.1552,2.5170,52.2115,18.8537,12.9437,4.5000
1.0700,1.7800,10.6528,10.7658,1.5348,65.0358,2.5130,52.3587,18.3475,12.6771,4.5000
1.0700,1.7900,10.6603,10.7620,1.5259,64.9048,2.5089,52.5047,17.8327,12.4001,4.5000
1.0700,1.8000,10.6678,10.7582,1.5172,64.7616,2.5050,52.6495,17.3086,12.1121,4.5000
1.0700,1.8100,10.6751,10.7545,1.5085,64.6053,2.5011,52.7932,16.7742,11.8122,4.5000
1.0700,1.8200,10.6824,10.7508,1.5000,64.4352,2.4972,52.9357,16.2284,11.4995,4.5000
1.0700,1.8300,10.6896,10.7472,1.4915,64.2500,2.4934,53.0771,15.6698,11.1729,4.5000
1.0700,1.8400,10.6967,10.7436,1.4830,64.0486,2.4897,53.2174,15.0970,10.8312,4.5000
1.0700,1.8500,10.7038,10.7400,1.4747,63.8294,2.4860,53.3566,14.5082,10.4729,4.5000
1.0700,1.8600,10.7107,10.7365,1.4664,63.5909,2.4824,53.4946,13.9013,10.0962,4.5000
1.0700,1.8700,10.7176,10.7331,1.4582,63.3307,2.4788,53.6316,13.2736,9.6991,4.5000
1.0700,1.8800,10.7245,10.7296,1.4501,63.0464,2.4753,53.7676,12.6221,9.2788,4.5000
1.0700,1.8900,10.7312,10.7263,1.4421,62.7346,2.4718,53.9024,11.9426,8.8322,4.5000
1.0700,1.9000,10.7379,10.7229,1.4341,62.3912,2.4684,54.0363,11.2300,8.3549,4.5000
1.0700,1.9100,10.7445,10.7196,1.4262,62.0104,2.4650,54.1690,10.4774,7.8414,4.5000
1.0700,1.9200,10.7510,10.7163,1.4184,61.5848,2.4617,54.3008,9.6754,7.2840,4.5000
1.0700,1.9300,10.7575,10.7131,1.4106,61.1033,2.4584,54.4315,8.8103,6.6718,4.5000
1.0700,1.9400,10.7639,10.7099,1.4029,60.5492,2.4552,54.5612,7.8612,5.9879,4.5000
1.0700,1.9500,10.7702,10.7067,1.3953,59.8942,2.4520,54.6900,6.7928,5.2042,4.5000
1.0700,1.9600,10.7765,10.7036,1.3877,59.0838,2.4489,54.8177,5.5363,4.2661,4.5000
1.0700,1.9700,10.7827,10.7005,1.3802,57.9779,2.4458,54.9445,3.9141,3.0335,4.5000
1.0700,1.9800,10.7889,10.6975,1.3728,55.3717,2.4427,55.0703,0.3867,0.3014,4.5000
1.0800,1.0000,9.6020,11.3414,2.6828,54.7409,3.2016,36.1416,52.3997,18.5992,4.5000
1.0800,1.0100,9.6257,11.3274,2.6576,55.0863,3.1839,36.4278,51.9306,18.6584,4.5000
1.0800,1.0200,9.6490,11.3137,2.6329,55.4262,3.1666,36.7115,51.4636,18.7146,4.5000
1.0800,1.0300,9.6718,11.3003,2.6087,55.7605,3.1497,36.9927,50.9988,18.7678,4.5000
1.0800,1.0400,9.6942,11.2872,2.5849,56.0893,3.1332,37.2714,50.5362,18.8180,4.5000
1.0800,1.0500,9.7162,11.2744,2.5615,56.4127,3.1170,37.5475,50.0756,18.8651,4.5000
1.0800,1.0600,9.7377,11.2618,2.5386,56.7305,3.1013,37.8212,49.6171,18.9093,4.5000
1.0800,1.0700,9.7589,11.2496,2.5160,57.0429,3.0859,38.0925,49.1606,18.9504,4.5000
1.0800,1.0800,9.7796,11.2376,2.4938,57.3498,3.0709,38.3614,48.7061,18.9885,4.5000
1.0800,1.0900,9.8000,11.2259,2.4721,57.6514,3.0562,38.6278,48.2535,19.0235,4.5000
1.0800,1.1000,9.8200,11.2144,2.4507,57.9475,3.0418,38.8919,47.8028,19.0555,4.5000
1.0800,1.1100,9.8396,11.2032,2.4296,58.2382,3.0277,39.1537,47.3539,19.0846,4.5000
1.0800,1.1200,9.8589,11.1922,2.4089,58.5236,3.0140,39.4131,46.9068,19.1105,4.5000
1.0800,1.1300,9.8779,11.1814,2.3886,58.8036,3.0006,39.6702,46.4616,19.1334,4.5000
1.0800,1.1400,9.8965,11.1708,2.3686,59.0783,2.9874,39.9249,46.0180,19.1533,4.5000
1.0800,1.1500,9.9148,11.1605,2.3489,59.3476,2.9746,40.1775,45.5761,19.1701,4.5000
1.0800,1.1600,9.9327,11.1504,2.3295,59.6117,2.9620,40.4278,45.1358,19.1839,4.5000
1.0800,1.1700,9.9504,11.1404,2.3105,59.8704,2.9497,40.6758,44.6972,19.1946,4.5000
1.0800,1.1800,9.9678,11.1307,2.2917,60.1239,2.9377,40.9217,44.2600,19.2022,4.5000
1.0800,1.1900,9.9849,11.1211,2.2732,60.3721,2.9259,41.1653,43.8244,19.2068,4.5000
1.0800,1.2000,10.0016,11.1118,2.2551,60.6151,2.9143,41.4068,43.3903,19.2082,4.5000
1.0800,1.2100,10.0182,11.1026,2.2372,60.8528,2.9030,41.6462,42.9575,19.2066,4.5000
1.0800,1.2200,10.0344,11.0936,2.2195,61.0853,2.8920,41.8834,42.5261,19.2019,4.5000
1.0800,1.2300,10.0504,11.0847,2.2022,61.3126,2.8811,42.1186,42.0960,19.1940,4.5000
1.0800,1.2400,10.0661,11.0760,2.1851,61.5346,2.8705,42.3516,41.6672,19.1830,4.5000
1.0800,1.2500,10.0816,11.0675,2.1682,61.7515,2.8601,42.5826,41.2396,19.1689,4.5000
1.0800,1.2600,10.0968,11.0591,2.1516,61.9631,2.8499,42.8115,40.8131,19.1516,4.5000
1.0800,1.2700,10.1118,11.0509,2.1353,62.1696,2.8400,43.0385,40.3878,19.1311,4.5000
1.0800,1.2800,10.1265,11.0428,2.1191,62.3709,2.8302,43.2634,39.9635,19.1075,4.5000
1.0800,1.2900,10.1411,11.0349,2.1033,62.5669,2.8206,43.4864,39.5402,19.0806,4.5000
1.0800,1.3000,10.1554,11.0271,2.0876,62.7579,2.8112,43.7073,39.1179,19.0505,4.5000
1.0800,1.3100,10.1694,11.0194,2.0721,62.9436,2.8020,43.9264,38.6965,19.0172,4.5000
1.0800,1.3200,10.1833,11.0119,2.0569,63.1241,2.7929,44.1435,38.2759,18.9806,4.5000
1.0800,1.3300,10.1970,11.0045,2.0419,63.2995,2.7840,44.3587,37.8561,18.9407,4.5000
