# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
0.9400,1.4600,9.3575,12.0018,1.9778,62.0018,2.6829,46.4921,34.2366,15.5096,4.5000
0.9400,1.4700,9.3687,11.9946,1.9654,62.1015,2.6760,46.6829,33.7719,15.4185,4.5000
0.9400,1.4800,9.3797,11.9875,1.9532,62.1958,2.6693,46.8721,33.3063,15.3237,4.5000
0.9400,1.4900,9.3906,11.9806,1.9411,62.2848,2.6627,47.0597,32.8400,15.2251,4.5000
0.9400,1.5000,9.4013,11.9737,1.9292,62.3684,2.6563,47.2456,32.3726,15.1227,4.5000
0.9400,1.5100,9.4119,11.9670,1.9174,62.4465,2.6499,47.4300,31.9041,15.0164,4.5000
0.9400,1.5200,9.4224,11.9603,1.9058,62.5190,2.6437,47.6128,31.4344,14.9062,4.5000
0.9400,1.5300,9.4327,11.9537,1.8943,62.5859,2.6375,47.7941,30.9632,14.7918,4.5000
0.9400,1.5400,9.4428,11.9473,1.8829,62.6472,2.6315,47.9738,30.4905,14.6734,4.5000
0.9400,1.5500,9.4529,11.9409,1.8717,62.7027,2.6256,48.1520,30.0161,14.5507,4.5000
0.9400,1.5600,9.4628,11.9346,1.8606,62.7524,2.6197,48.3287,29.5398,14.4237,4.5000
0.9400,1.5700,9.4726,11.9284,1.8496,62.7961,2.6140,48.5039,29.0614,14.2922,4.5000
0.9400,1.5800,9.4823,11.9223,1.8387,62.8339,2.6084,48.6777,28.5808,14.1562,4.5000
0.9400,1.5900,9.4918,11.9163,1.8280,62.8655,2.6028,48.8500,28.0977,14.0155,4.5000
0.9400,1.6000,9.5012,11.9104,1.8174,62.8909,2.5974,49.0208,27.6119,13.8700,4.5000
0.9400,1.6100,9.5105,11.9045,1.8069,62.9099,2.5920,49.1903,27.1232,13.7196,4.5000
0.9400,1.6200,9.5197,11.8987,1.7966,62.9224,2.5867,49.3583,26.6314,13.5641,4.5000
0.9400,1.6300,9.5288,11.8930,1.7863,62.9282,2.5815,49.5249,26.1361,13.4033,4.5000
0.9400,1.6400,9.5378,11.8874,1.7762,62.9272,2.5764,49.6901,25.6372,13.2371,4.5000
0.9400,1.6500,9.5467,11.8819,1.7661,62.9192,2.5714,49.8540,25.1342,13.0652,4.5000
0.9400,1.6600,9.5554,11.8764,1.7562,62.9040,2.5665,50.0165,24.6268,12.8875,4.5000
0.9400,1.6700,9.5641,11.8710,1.7464,62.8814,2.5616,50.1777,24.1148,12.7037,4.5000
0.9400,1.6800,9.5726,11.8657,1.7367,62.8511,2.5568,50.3375,23.5976,12.5135,4.5000
0.9400,1.6900,9.5811,11.8605,1.7271,62.8128,2.5521,50.4961,23.0749,12.3168,4.5000
0.9400,1.7000,9.5894,11.8553,1.7176,62.7664,2.5475,50.6533,22.5462,12.1131,4.5000
0.9400,1.7100,9.5976,11.8502,1.7082,62.7114,2.5430,50.8093,22.0109,11.9021,4.5000
0.9400,1.7200,9.6058,11.8451,1.6989,62.6474,2.5385,50.9640,21.4685,11.6834,4.5000
0.9400,1.7300,9.6139,11.8401,1.6897,62.5742,2.5340,51.1174,20.9183,11.4567,4.5000
0.9400,1.7400,9.6218,11.8352,1.6805,62.4911,2.5297,51.2696,20.3597,11.2214,4.5000
0.9400,1.7500,9.6297,11.8304,1.6715,62.3977,2.5254,51.4206,19.7917,10.9771,4.5000
0.9400,1.7600,9.6375,11.8256,1.6626,62.2934,2.5212,51.5703,19.2135,10.7230,4.5000
0.9400,1.7700,9.6452,11.8208,1.6537,62.1774,2.5170,51.7189,18.6240,10.4586,4.5000
0.9400,1.7800,9.6528,11.8161,1.6450,62.0492,2.5130,51.8662,18.0220,10.1829,4.5000
0.9400,1.7900,9.6603,11.8115,1.6363,61.9076,2.5089,52.0124,17.4062,9.8952,4.5000
0.9400,1.8000,9.6678,11.8070,1.6277,61.7517,2.5050,52.1574,16.7748,9.5943,4.5000
0.9400,1.8100,9.6751,11.8025,1.6192,61.5802,2.5011,52.3013,16.1260,9.2789,4.5000
0.9400,1.8200,9.6824,11.7980,1.6108,61.3916,2.4972,52.4440,15.4574,8.9476,4.5000
0.9400,1.8300,9.6896,11.7936,1.6025,61.1841,2.4934,52.5856,14.7664,8.5985,4.5000
0.9400,1.8400,9.6967,11.7893,1.5942,60.9554,2.4897,52.7260,14.0493,8.2294,4.5000
0.9400,1.8500,9.7038,11.7850,1.5860,60.7028,2.4860,52.8654,13.3019,7.8375,4.5000
0.9400,1.8600,9.7107,11.7807,1.5779,60.4227,2.4824,53.0036,12.5187,7.4191,4.5000
0.9400,1.8700,9.7176,11.7765,1.5699,60.1104,2.4788,53.1408,11.6924,6.9696,4.5000
0.9400,1.8800,9.7245,11.7724,1.5620,59.7594,2.4753,53.2769,10.8128,6.4825,4.5000
0.9400,1.8900,9.7312,11.7683,1.5541,59.3605,2.4718,53.4119,9.8656,5.9486,4.5000
0.9400,1.9000,9.7379,11.7642,1.5463,58.8997,2.4684,53.5459,8.8290,5.3539,4.5000
0.9400,1.9100,9.7445,11.7602,1.5385,58.3541,2.4650,53.6788,7.6666,4.6753,4.5000
0.9400,1.9200,9.7510,11.7563,1.5309,57.6797,2.4617,53.8107,6.3088,3.8689,4.5000
0.9400,1.9300,9.7575,11.7524,1.5233,56.7693,2.4584,53.9416,4.5852,2.8276,4.5000
0.9400,1.9400,9.7639,11.7485,1.5158,55.0407,2.4552,54.0715,1.5630,0.9692,4.5000
0.9500,1.0000,8.6020,12.5198,2.7836,52.0502,3.2016,35.6212,55.9673,16.4290,4.5000
0.9500,1.0100,8.6257,12.5025,2.7585,52.3875,3.1839,35.9081,55.4574,16.4794,4.5000
0.9500,1.0200,8.6490,12.4856,2.7339,52.7194,3.1666,36.1924,54.9497,16.5269,4.5000
0.9500,1.0300,8.6718,12.4691,2.7098,53.0459,3.1497,36.4743,54.4443,16.5716,4.5000
0.9500,1.0400,8.6942,12.4530,2.6861,53.3670,3.1332,36.7536,53.9412,16.6134,4.5000
0.9500,1.0500,8.7162,12.4372,2.6628,53.6828,3.1170,37.0304,53.4402,16.6524,4.5000
0.9500,1.0600,8.7377,12.4218,2.6400,53.9932,3.1013,37.3047,52.9414,16.6885,4.5000
0.9500,1.0700,8.7589,12.4067,2.6175,54.2983,3.0859,37.5766,52.4446,16.7218,4.5000
0.9500,1.0800,8.7796,12.3920,2.5955,54.5982,3.0709,37.8460,51.9499,16.7522,4.5000
0.9500,1.0900,8.8000,12.3776,2.5738,54.8927,3.0562,38.1130,51.4572,16.7797,4.5000
0.9500,1.1000,8.8200,12.3635,2.5525,55.1820,3.0418,38.3777,50.9665,16.8043,4.5000
0.9500,1.1100,8.8396,12.3497,2.5316,55.4660,3.0277,38.6400,50.4776,16.8261,4.5000
0.9500,1.1200,8.8589,12.3362,2.5110,55.7449,3.0140,38.8999,49.9906,16.8450,4.5000
0.9500,1.1300,8.8779,12.3230,2.4907,56.0185,3.0006,39.1575,49.5053,16.8610,4.5000
0.9500,1.1400,8.8965,12.3100,2.4708,56.2869,2.9874,39.4128,49.0218,16.8741,4.5000
0.9500,1.1500,8.9148,12.2974,2.4513,56.5502,2.9746,39.6659,48.5400,16.8843,4.5000
0.9500,1.1600,8.9327,12.2849,2.4320,56.8083,2.9620,39.9166,48.0599,16.8916,4.5000
0.9500,1.1700,8.9504,12.2727,2.4131,57.0612,2.9497,40.1652,47.5813,16.8960,4.5000
0.9500,1.1800,8.9678,12.2608,2.3944,57.3090,2.9377,40.4115,47.1043,16.8975,4.5000
0.9500,1.1900,8.9849,12.2491,2.3761,57.5517,2.9259,40.6556,46.6288,16.8961,4.5000
0.9500,1.2000,9.0016,12.2376,2.3580,57.7893,2.9143,40.8976,46.1547,16.8917,4.5000
0.9500,1.2100,9.0182,12.2264,2.3402,58.0218,2.9030,41.1374,45.6820,16.8844,4.5000
0.9500,1.2200,9.0344,12.2153,2.3227,58.2493,2.8920,41.3751,45.2106,16.8742,4.5000
0.9500,1.2300,9.0504,12.2045,2.3055,58.4716,2.8811,41.6106,44.7404,16.8610,4.5000
0.9500,1.2400,9.0661,12.1939,2.2885,58.6889,2.8705,41.8441,44.2715,16.8448,4.5000
0.9500,1.2500,9.0816,12.1835,2.2718,58.9011,2.8601,42.0755,43.8037,16.8256,4.5000
0.9500,1.2600,9.0968,12.1732,2.2553,59.1083,2.8499,42.3049,43.3370,16.8034,4.5000
0.9500,1.2700,9.1118,12.1632,2.2390,59.3104,2.8400,42.5322,42.8713,16.7782,4.5000
0.9500,1.2800,9.1265,12.1533,2.2230,59.5075,2.8302,42.7575,42.4066,16.7500,4.5000
0.9500,1.2900,9.1411,12.1436,2.2073,59.6996,2.8206,42.9809,41.9428,16.7187,4.5000
0.9500,1.3000,9.1554,12.1341,2.1917,59.8866,2.8112,43.2022,41.4798,16.6844,4.5000
0.9500,1.3100,9.1694,12.1247,2.1764,60.0686,2.8020,43.4216,41.0176,16.6469,4.5000
0.9500,1.3200,9.1833,12.1155,2.1613,60.2455,2.7929,43.6391,40.5560,16.6064,4.5000
0.9500,1.3300,9.1970,12.1065,2.1464,60.4174,2.7840,43.8547,40.0952,16.5627,4.5000
0.9500,1.3400,9.2104,12.0976,2.1317,60.5843,2.7753,44.0684,39.6348,16.5159,4.5000
0.9500,1.3500,9.2237,12.0889,2.1172,60.7461,2.7668,44.2802,39.1750,16.4659,4.5000
0.9500,1.3600,9.2367,12.0803,2.1029,60.9029,2.7585,44.4902,38.7156,16.4127,4.5000
0.9500,1.3700,9.2496,12.0719,2.0888,61.0546,2.7502,44.6983,38.2565,16.3563,4.5000
0.9500,1.3800,9.2623,12.0636,2.0749,61.2012,2.7422,44.9046,37.7976,16.2966,4.5000
0.9500,1.3900,9.2748,12.0554,2.0612,61.3427,2.7343,45.1092,37.3390,16.2336,4.5000
0.9500,1.4000,9.2871,12.0474,2.0476,61.4791,2.7265,45.3119,36.8804,16.1672,4.5000
0.9500,1.4100,9.2993,12.0395,2.0342,61.6104,2.7189,45.5129,36.4218,16.0975,4.5000
0.9500,1.4200,9.3112,12.0317,2.0210,61.7366,2.7114,45.7122,35.9632,16.0244,4.5000
0.9500,1.4300,9.3231,12.0240,2.0080,61.8576,2.7041,45.9097,35.5044,15.9479,4.5000
0.9500,1.4400,9.3347,12.0165,1.9952,61.9733,2.6969,46.1055,35.0453,15.8678,4.5000
0.9500,1.4500,9.3462,12.0091,1.9825,62.0839,2.6898,46.2996,34.5858,15.7842,4.5000
0.9500,1.4600,9.3575,12.0018,1.9699,62.1892,2.6829,46.4921,34.1258,15.6971,4.5000
0.9500,1.4700,9.3687,11.9946,1.9575,62.2892,2.6760,46.6829,33.6653,15.6062,4.5000
0.9500,1.4800,9.3797,11.9875,1.9453,62.3838,2.6693,46.8721,33.2041,15.5117,4.5000
0.9500,1.4900,9.3906,11.9806,1.9332,62.4731,2.6627,47.0597,32.7420,15.4134,4.5000
0.9500,1.5000,9.4013,11.9737,1.9213,62.5570,2.6563,47.2456,32.2791,15.3113,4.5000
0.9500,1.5100,9.4119,11.9670,1.9095,62.6353,2.6499,47.4300,31.8150,15.2053,4.5000
0.9500,1.5200,9.4224,11.9603,1.8978,62.7082,2.6437,47.6128,31.3498,15.0953,4.5000
0.9500,1.5300,9.4327,11.9537,1.8863,62.7754,2.6375,47.7941,30.8832,14.9813,4.5000
0.9500,1.5400,9.4428,11.9473,1.8750,62.8369,2.6315,47.9738,30.4151,14.8631,4.5000
0.9500,1.5500,9.4529,11.9409,1.8637,62.8928,2.6256,48.1520,29.9454,14.7407,4.5000
0.9500,1.5600,9.4628,11.9346,1.8526,62.9428,2.6197,48.3287,29.4739,14.6140,4.5000
0.9500,1.5700,9.4726,11.9284,1.8416,62.9868,2.6140,48.5039,29.0004,14.4829,4.5000
0.9500,1.5800,9.4823,11.9223,1.8308,63.0249,2.6084,48.6777,28.5247,14.3472,4.5000
0.9500,1.5900,9.4918,11.9163,1.8200,63.0569,2.6028,48.8500,28.0467,14.2069,4.5000
0.9500,1.6000,9.5012,11.9104,1.8094,63.0826,2.5974,49.0208,27.5661,14.0618,4.5000
0.9500,1.6100,9.5105,11.9045,1.7989,63.1020,2.5920,49.1903,27.0827,13.9117,4.5000
0.9500,1.6200,9.5197,11.8987,1.7886,63.1149,2.5867,49.3583,26.5963,13.7566,4.5000
0.9500,1.6300,9.5288,11.8930,1.7783,63.1211,2.5815,49.5249,26.1065,13.5962,4.5000
0.9500,1.6400,9.5378,11.8874,1.7682,63.1206,2.5764,49.6901,25.6132,13.4305,4.5000
0.9500,1.6500,9.5467,11.8819,1.7581,63.1131,2.5714,49.8540,25.1161,13.2591,4.5000
0.9500,1.6600,9.5554,11.8764,1.7482,63.0984,2.5665,50.0165,24.6147,13.0819,4.5000
0.9500,1.6700,9.5641,11.8710,1.7384,63.0763,2.5616,50.1777,24.1089,12.8986,4.5000
0.9500,1.6800,9.5726,11.8657,1.7286,63.0466,2.5568,50.3375,23.5981,12.7091,4.5000
0.9500,1.6900,9.5811,11.8605,1.7190,63.0090,2.5521,50.4961,23.0819,12.5130,4.5000
0.9500,1.7000,9.5894,11.8553,1.7095,62.9633,2.5475,50.6533,22.5600,12.3100,4.5000
0.9500,1.7100,9.5976,11.8502,1.7001,62.9091,2.5430,50.8093,22.0318,12.0998,4.5000
0.9500,1.7200,9.6058,11.8451,1.6908,62.8460,2.5385,50.9640,21.4968,11.8821,4.5000
0.9500,1.7300,9.6139,11.8401,1.6816,62.7738,2.5340,51.1174,20.9543,11.6563,4.5000
0.9500,1.7400,9.6218,11.8352,1.6724,62.6918,2.5297,51.2696,20.4037,11.4221,4.5000
0.9500,1.7500,9.6297,11.8304,1.6634,62.5996,2.5254,51.4206,19.8441,11.1790,4.5000
0.9500,1.7600,9.6375,11.8256,1.6544,62.4967,2.5212,51.5703,19.2748,10.9263,4.5000
0.9500,1.7700,9.6452,11.8208,1.6456,62.3823,2.5170,51.7189,18.6947,10.6635,4.5000
0.9500,1.7800,9.6528,11.8161,1.6368,62.2559,2.5130,51.8662,18.1027,10.3896,4.5000
0.9500,1.7900,9.6603,11.8115,1.6281,62.1163,2.5089,52.0124,17.4975,10.1039,4.5000
0.9500,1.8000,9.6678,11.8070,1.6195,61.9628,2.5050,52.1574,16.8776,9.8054,4.5000
0.9500,1.8100,9.6751,11.8025,1.6110,61.7940,2.5011,52.3013,16.2411,9.4928,4.5000
0.9500,1.8200,9.6824,11.7980,1.6026,61.6087,2.4972,52.4440,15.5860,9.1647,4.5000
0.9500,1.8300,9.6896,11.7936,1.5943,61.4049,2.4934,52.5856,14.9097,8.8194,4.5000
0.9500,1.8400,9.6967,11.7893,1.5860,61.1808,2.4897,52.7260,14.2090,8.4548,4.5000
0.9500,1.8500,9.7038,11.7850,1.5778,60.9338,2.4860,52.8654,13.4800,8.0684,4.5000
0.9500,1.8600,9.7107,11.7807,1.5697,60.6604,2.4824,53.0036,12.7178,7.6568,4.5000
0.9500,1.8700,9.7176,11.7765,1.5616,60.3565,2.4788,53.1408,11.9159,7.2158,4.5000
0.9500,1.8800,9.7245,11.7724,1.5537,60.0164,2.4753,53.2769,11.0654,6.7395,4.5000
0.9500,1.8900,9.7312,11.7683,1.5458,59.6319,2.4718,53.4119,10.1540,6.2200,4.5000
0.9500,1.9000,9.7379,11.7642,1.5380,59.1912,2.4684,53.5459,9.1635,5.6453,4.5000
0.9500,1.9100,9.7445,11.7602,1.5302,58.6753,2.4650,53.6788,8.0645,4.9964,4.5000
0.9500,1.9200,9.7510,11.7563,1.5226,58.0503,2.4617,53.8107,6.8045,4.2396,4.5000
0.9500,1.9300,9.7575,11.7524,1.5149,57.2429,2.4584,53.9416,5.2690,3.3013,4.5000
0.9500,1.9400,9.7639,11.7485,1.5074,56.0048,2.4552,54.0715,3.0685,1.9333,4.5000
0.9600,1.0000,8.6020,12.5198,2.7761,52.2171,3.2016,35.6212,55.6846,16.5960,4.5000
0.9600,1.0100,8.6257,12.5025,2.7510,52.5551,3.1839,35.9081,55.1783,16.6470,4.5000
0.9600,1.0200,8.6490,12.4856,2.7264,52.8876,3.1666,36.1924,54.6743,16.6952,4.5000
0.9600,1.0300,8.6718,12.4691,2.7023,53.2147,3.1497,36.4743,54.1725,16.7405,4.5000
0.9600,1.0400,8.6942,12.4530,2.6786,53.5365,3.1332,36.7536,53.6729,16.7829,4.5000
0.9600,1.0500,8.7162,12.4372,2.6553,53.8529,3.1170,37.0304,53.1756,16.8225,4.5000
0.9600,1.0600,8.7377,12.4218,2.6324,54.1639,3.1013,37.3047,52.6803,16.8592,4.5000
0.9600,1.0700,8.7589,12.4067,2.6100,54.4696,3.0859,37.5766,52.1871,16.8931,4.5000
0.9600,1.0800,8.7796,12.3920,2.5879,54.7700,3.0709,37.8460,51.6960,16.9240,4.5000
0.9600,1.0900,8.8000,12.3776,2.5662,55.0651,3.0562,38.1130,51.2069,16.9521,4.5000
0.9600,1.1000,8.8200,12.3635,2.5449,55.3550,3.0418,38.3777,50.7196,16.9773,4.5000
0.9600,1.1100,8.8396,12.3497,2.5240,55.6396,3.0277,38.6400,50.2343,16.9996,4.5000
0.9600,1.1200,8.8589,12.3362,2.5034,55.9190,3.0140,38.8999,49.7509,17.0191,4.5000
0.9600,1.1300,8.8779,12.3230,2.4831,56.1931,3.0006,39.1575,49.2692,17.0356,4.5000
0.9600,1.1400,8.8965,12.3100,2.4632,56.4621,2.9874,39.4128,48.7892,17.0492,4.5000
0.9600,1.1500,8.9148,12.2974,2.4436,56.7258,2.9746,39.6659,48.3110,17.0600,4.5000
0.9600,1.1600,8.9327,12.2849,2.4244,56.9844,2.9620,39.9166,47.8344,17.0678,4.5000
0.9600,1.1700,8.9504,12.2727,2.4054,57.2378,2.9497,40.1652,47.3594,17.0727,4.5000
0.9600,1.1800,8.9678,12.2608,2.3868,57.4861,2.9377,40.4115,46.8859,17.0746,4.5000
0.9600,1.1900,8.9849,12.2491,2.3684,57.7293,2.9259,40.6556,46.4140,17.0737,4.5000
0.9600,1.2000,9.0016,12.2376,2.3503,57.9674,2.9143,40.8976,45.9434,17.0698,4.5000
0.9600,1.2100,9.0182,12.2264,2.3325,58.2003,2.9030,41.1374,45.4743,17.0629,4.5000
0.9600,1.2200,9.0344,12.2153,2.3150,58.4282,2.8920,41.3751,45.0064,17.0531,4.5000
0.9600,1.2300,9.0504,12.2045,2.2978,58.6510,2.8811,41.6106,44.5399,17.0403,4.5000
0.9600,1.2400,9.0661,12.1939,2.2808,58.8687,2.8705,41.8441,44.0745,17.0246,4.5000
0.9600,1.2500,9.0816,12.1835,2.2640,59.0813,2.8601,42.0755,43.6103,17.0058,4.5000
0.9600,1.2600,9.0968,12.1732,2.2475,59.2889,2.8499,42.3049,43.1472,16.9840,4.5000
0.9600,1.2700,9.1118,12.1632,2.2313,59.4914,2.8400,42.5322,42.6851,16.9592,4.5000
0.9600,1.2800,9.1265,12.1533,2.2153,59.6889,2.8302,42.7575,42.2240,16.9314,4.5000
0.9600,1.2900,9.1411,12.1436,2.1995,59.8813,2.8206,42.9809,41.7639,16.9005,4.5000
0.9600,1.3000,9.1554,12.1341,2.1840,60.0687,2.8112,43.2022,41.3045,16.8665,4.5000
0.9600,1.3100,9.1694,12.1247,2.1686,60.2511,2.8020,43.4216,40.8460,16.8294,4.5000
0.9600,1.3200,9.1833,12.1155,2.1535,60.4284,2.7929,43.6391,40.3881,16.7893,4.5000
0.9600,1.3300,9.1970,12.1065,2.1386,60.6006,2.7840,43.8547,39.9309,16.7459,4.5000
0.9600,1.3400,9.2104,12.0976,2.1239,60.7678,2.7753,44.0684,39.4743,16.6995,4.5000
0.9600,1.3500,9.2237,12.0889,2.1094,60.9300,2.7668,44.2802,39.0182,16.6498,4.5000
0.9600,1.3600,9.2367,12.0803,2.0951,61.0871,2.7585,44.4902,38.5625,16.5969,4.5000
0.9600,1.3700,9.2496,12.0719,2.0810,61.2391,2.7502,44.6983,38.1072,16.5408,4.5000
0.9600,1.3800,9.2623,12.0636,2.0671,61.3860,2.7422,44.9046,37.6522,16.4814,4.5000
0.9600,1.3900,9.2748,12.0554,2.0533,61.5279,2.7343,45.1092,37.1974,16.4187,4.5000
0.9600,1.4000,9.2871,12.0474,2.0398,61.6646,2.7265,45.3119,36.7426,16.3527,4.5000
0.9600,1.4100,9.2993,12.0395,2.0264,61.7962,2.7189,45.5129,36.2880,16.2833,4.5000
0.9600,1.4200,9.3112,12.0317,2.0132,61.9226,2.7114,45.7122,35.8332,16.2104,4.5000
0.9600,1.4300,9.3231,12.0240,2.0001,62.0438,2.7041,45.9097,35.3784,16.1342,4.5000
0.9600,1.4400,9.3347,12.0165,1.9873,62.1599,2.6969,46.1055,34.9232,16.0544,4.5000
0.9600,1.4500,9.3462,12.0091,1.9746,62.2707,2.6898,46.2996,34.4678,15.9711,4.5000
0.9600,1.4600,9.3575,12.0018,1.9620,62.3763,2.6829,46.4921,34.0119,15.8842,4.5000
0.9600,1.4700,9.3687,11.9946,1.9496,62.4765,2.6760,46.6829,33.5555,15.7936,4.5000
0.9600,1.4800,9.3797,11.9875,1.9374,62.5715,2.6693,46.8721,33.0984,15.6994,4.5000
0.9600,1.4900,9.3906,11.9806,1.9253,62.6610,2.6627,47.0597,32.6405,15.6013,4.5000
0.9600,1.5000,9.4013,11.9737,1.9133,62.7451,2.6563,47.2456,32.1818,15.4995,4.5000
0.9600,1.5100,9.4119,11.9670,1.9015,62.8237,2.6499,47.4300,31.7221,15.3937,4.5000
0.9600,1.5200,9.4224,11.9603,1.8899,62.8968,2.6437,47.6128,31.2612,15.2840,4.5000
0.9600,1.5300,9.4327,11.9537,1.8784,62.9643,2.6375,47.7941,30.7990,15.1702,4.5000
0.9600,1.5400,9.4428,11.9473,1.8670,63.0261,2.6315,47.9738,30.3354,15.0523,4.5000
0.9600,1.5500,9.4529,11.9409,1.8557,63.0822,2.6256,48.1520,29.8703,14.9302,4.5000
0.9600,1.5600,9.4628,11.9346,1.8446,63.1325,2.6197,48.3287,29.4034,14.8038,4.5000
0.9600,1.5700,9.4726,11.9284,1.8336,63.1768,2.6140,48.5039,28.9346,14.6729,4.5000
0.9600,1.5800,9.4823,11.9223,1.8228,63.2152,2.6084,48.6777,28.4637,14.5375,4.5000
0.9600,1.5900,9.4918,11.9163,1.8120,63.2475,2.6028,48.8500,27.9906,14.3975,4.5000
0.9600,1.6000,9.5012,11.9104,1.8014,63.2735,2.5974,49.0208,27.5150,14.2527,4.5000
0.9600,1.6100,9.5105,11.9045,1.7909,63.2932,2.5920,49.1903,27.0367,14.1029,4.5000
0.9600,1.6200,9.5197,11.8987,1.7805,63.3064,2.5867,49.3583,26.5554,13.9482,4.5000
0.9600,1.6300,9.5288,11.8930,1.7702,63.3130,2.5815,49.5249,26.0710,13.7882,4.5000
0.9600,1.6400,9.5378,11.8874,1.7601,63.3129,2.5764,49.6901,25.5832,13.6228,4.5000
0.9600,1.6500,9.5467,11.8819,1.7500,63.3058,2.5714,49.8540,25.0916,13.4518,4.5000
0.9600,1.6600,9.5554,11.8764,1.7401,63.2915,2.5665,50.0165,24.5960,13.2750,4.5000
0.9600,1.6700,9.5641,11.8710,1.7303,63.2699,2.5616,50.1777,24.0961,13.0923,4.5000
0.9600,1.6800,9.5726,11.8657,1.7205,63.2408,2.5568,50.3375,23.5914,12.9032,4.5000
0.9600,1.6900,9.5811,11.8605,1.7109,63.2038,2.5521,50.4961,23.0815,12.7077,4.5000
0.9600,1.7000,9.5894,11.8553,1.7014,63.1587,2.5475,50.6533,22.5661,12.5054,4.5000
0.9600,1.7100,9.5976,11.8502,1.6919,63.1052,2.5430,50.8093,22.0447,12.2959,4.5000
0.9600,1.7200,9.6058,11.8451,1.6826,63.0429,2.5385,50.9640,21.5167,12.0789,4.5000
0.9600,1.7300,9.6139,11.8401,1.6734,62.9714,2.5340,51.1174,20.9815,11.8540,4.5000
0.9600,1.7400,9.6218,11.8352,1.6642,62.8904,2.5297,51.2696,20.4385,11.6208,4.5000
0.9600,1.7500,9.6297,11.8304,1.6552,62.7993,2.5254,51.4206,19.8870,11.3787,4.5000
0.9600,1.7600,9.6375,11.8256,1.6462,62.6976,2.5212,51.5703,19.3261,11.1273,4.5000
0.9600,1.7700,9.6452,11.8208,1.6374,62.5846,2.5170,51.7189,18.7549,10.8658,4.5000
0.9600,1.7800,9.6528,11.8161,1.6286,62.4597,2.5130,51.8662,18.1723,10.5935,4.5000
0.9600,1.7900,9.6603,11.8115,1.6199,62.3220,2.5089,52.0124,17.5771,10.3096,4.5000
0.9600,1.8000,9.6678,11.8070,1.6113,62.1705,2.5050,52.1574,16.9679,10.0131,4.5000
0.9600,1.8100,9.6751,11.8025,1.6028,62.0042,2.5011,52.3013,16.3430,9.7029,4.5000
0.9600,1.8200,9.6824,11.7980,1.5943,61.8217,2.4972,52.4440,15.7005,9.3777,4.5000
0.9600,1.8300,9.6896,11.7936,1.5860,61.6213,2.4934,52.5856,15.0379,9.0358,4.5000
0.9600,1.8400,9.6967,11.7893,1.5777,61.4012,2.4897,52.7260,14.3523,8.6752,4.5000
0.9600,1.8500,9.7038,11.7850,1.5695,61.1590,2.4860,52.8654,13.6403,8.2936,4.5000
0.9600,1.8600,9.7107,11.7807,1.5614,60.8915,2.4824,53.0036,12.8973,7.8879,4.5000
0.9600,1.8700,9.7176,11.7765,1.5533,60.5950,2.4788,53.1408,12.1174,7.4542,4.5000
0.9600,1.8800,9.7245,11.7724,1.5453,60.2643,2.4753,53.2769,11.2929,6.9874,4.5000
0.9600,1.8900,9.7312,11.7683,1.5374,59.8921,2.4718,53.4119,10.4132,6.4802,4.5000
0.9600,1.9000,9.7379,11.7642,1.5296,59.4683,2.4684,53.5459,9.4626,5.9224,4.5000
0.9600,1.9100,9.7445,11.7602,1.5219,58.9768,2.4650,53.6788,8.4169,5.2979,4.5000
0.9600,1.9200,9.7510,11.7563,1.5142,58.3905,2.4617,53.8107,7.2350,4.5798,4.5000
0.9600,1.9300,9.7575,11.7524,1.5066,57.6556,2.4584,53.9416,5.8344,3.7139,4.5000
0.9600,1.9400,9.7639,11.7485,1.4990,56.6260,2.4552,54.0715,3.9906,2.5544,4.5000
0.9700,1.0000,8.6020,12.5198,2.7685,52.3840,3.2016,35.6212,55.4034,16.7629,4.5000
0.9700,1.0100,8.6257,12.5025,2.7434,52.7226,3.1839,35.9081,54.9006,16.8146,4.5000
0.9700,1.0200,8.6490,12.4856,2.7188,53.0558,3.1666,36.1924,54.4001,16.8634,4.5000
0.9700,1.0300,8.6718,12.4691,2.6947,53.3836,3.1497,36.4743,53.9018,16.9093,4.5000
0.9700,1.0400,8.6942,12.4530,2.6710,53.7060,3.1332,36.7536,53.4058,16.9524,4.5000
0.9700,1.0500,8.7162,12.4372,2.6477,54.0230,3.1170,37.0304,52.9119,16.9926,4.5000
0.9700,1.0600,8.7377,12.4218,2.6248,54.3346,3.1013,37.3047,52.4201,17.0299,4.5000
0.9700,1.0700,8.7589,12.4067,2.6023,54.6409,3.0859,37.5766,51.9304,17.0643,4.5000
0.9700,1.0800,8.7796,12.3920,2.5803,54.9419,3.0709,37.8460,51.4428,17.0959,4.5000
